職業	事件名稱	事件內容	屬性	等級	影響
月球探險	今天在穹頂艙區陷入冷場·第45條線索	在今天的重要公開場合上，台下的聽眾全程反應冷淡，你的提問完全無人回應，陷入了無盡的尷尬。	"財富:中性,快樂:負向,名譽:中性"	普通	"0,-1,0"
月球探險	核心月壤遭同行惡意剽竊·第46條線索	你赫然發現自己尚未公開的核心創意與成果，竟然出現在了同單位另一位資深前輩的新作與章節中。	"財富:中性,快樂:中性,名譽:負向"	普通	"0,0,-2"
月球探險	資方無預警削減信號預算·第47條線索	由於校方或資方無預警削減相關預算，你的小組面臨經費斷絕、被迫解散核心助理與團隊的殘酷困境。	"財富:負向,快樂:中性,名譽:中性"	普通	"-21,0,0"
月球探險	發言遭斷章取義引發風波·第48條線索	你在公開場合的某段私下發言被有心人斷章取義並上傳至網絡，引發了巨大的輿論風波與官方關切。	"財富:負向,快樂:中性,名譽:中性"	普通	"-24,0,0"
月球探險	信任的宇航員私自帶走源碼·第49條線索	你長年信任的首席助理或合作夥伴在項目完成前夕，私自帶走了核心源碼與客戶資料跳槽到了競爭對手那裡。	"財富:中性,快樂:中性,名譽:負向"	普通	"0,0,-2"
月球探險	因過度投入信號而忽略家庭·第50條線索	你因為過度專注於這條職業道路而嚴重忽略了家庭與身心健康，深夜回到家時，四周只有無盡的寂靜與冷清。	"財富:中性,快樂:負向,名譽:中性"	普通	"0,-1,0"
月球探險	核心月壤獲頂級認證·第51條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:中性,快樂:正向,名譽:正向"	稀有	"0,3,3"
月球探險	拿到海外信號資助·第52條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:中性,快樂:中性,名譽:正向"	稀有	"0,0,2"
月球探險	公開勘測大會座無虛席·第53條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:正向,快樂:正向,名譽:中性"	稀有	"39,3,0"
月球探險	成功破譯月壤瓶頸·第54條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:正向,快樂:中性,名譽:正向"	稀有	"42,0,4"
月球探險	指導的宇航員斬獲大獎·第55條線索	發起的交流沙龍吸引了各界精英加入，一場思想的激烈碰撞與交鋒，讓所有人都有了相見恨晚的共?。	"財富:正向,快樂:中性,名譽:中性"	稀有	"36,0,0"
月球探險	受邀參加基地的私人夜宴·第56條線索	核心成果終於被行業內最頂級的機構無條件接受，你打開通知的那一刻，多日來的疲憊全部煙消雲散。	"財富:正向,快樂:中性,名譽:正向"	稀有	"38,0,3"
月球探險	匿名校友的月壤基金饋贈·第57條線索	成功申請到了著名的海外交流或資助計畫，不僅能全額報銷差旅費，還能前往夢寐以求的聖地進修。	"財富:正向,快樂:中性,名譽:正向"	稀有	"45,0,4"
月球探險	因對接技術破紀錄被引用·第58條線索	一場公開演說或產品發布會座無虛席，甚至連走廊都擠滿了慕名而來的聽眾，結束後全場起立掌聲雷動。	"財富:正向,快樂:中性,名譽:正向"	稀有	"42,0,4"
月球探險	在舊市集淘到絕版月壤·第59條線索	在連續不吃不睡的極限拼搏後，你終於成功解開了困擾眾人長達半個世紀的致命瓶頸，令人刮目相看。	"財富:中性,快樂:中性,名譽:正向"	稀有	"0,0,4"
月球探險	跨領域的勘測靈感碰撞·第60條線索	你長年悉心指導的得意門生或團隊成員斬獲行業大獎，他們在領獎時透過鏡頭特別公開感謝你的啟蒙。	"財富:正向,快樂:正向,名譽:中性"	稀有	"31,3,0"
月球探險	深夜的信號突破·第61條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:中性,快樂:正向,名譽:中性"	稀有	"0,2,0"
月球探險	跨越世代的基地對談·第62條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:中性,快樂:正向,名譽:正向"	稀有	"0,3,4"
月球探險	來自宇航員的溫馨謝意·第63條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:正向,快樂:正向,名譽:中性"	稀有	"42,2,0"
月球探險	在穹頂艙區的隱藏發現·第64條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:正向,快樂:正向,名譽:中性"	稀有	"41,2,0"
月球探險	今天在穹頂艙區陷入冷場·第65條線索	在今天的重要公開場合上，台下的聽眾全程反應冷淡，你的提問完全無人回應，陷入了無盡的尷尬。	"財富:負向,快樂:中性,名譽:負向"	稀有	"-22,0,-2"
月球探險	核心月壤遭同行惡意剽竊·第66條線索	你赫然發現自己尚未公開的核心創意與成果，竟然出現在了同單位另一位資深前輩的新作與章節中。	"財富:中性,快樂:負向,名譽:中性"	稀有	"0,-2,0"
月球探險	資方無預警削減信號預算·第67條線索	由於校方或資方無預警削減相關預算，你的小組面臨經費斷絕、被迫解散核心助理與團隊的殘酷困境。	"財富:負向,快樂:負向,名譽:中性"	稀有	"-30,-3,0"
月球探險	發言遭斷章取義引發風波·第68條線索	你在公開場合的某段私下發言被有心人斷章取義並上傳至網絡，引發了巨大的輿論風波與官方關切。	"財富:中性,快樂:中性,名譽:負向"	稀有	"0,0,-3"
月球探險	信任的宇航員私自帶走源碼·第69條線索	你長年信任的首席助理或合作夥伴在項目完成前夕，私自帶走了核心源碼與客戶資料跳槽到了競爭對手那裡。	"財富:負向,快樂:負向,名譽:中性"	稀有	"-28,-3,0"
月球探險	因過度投入信號而忽略家庭·第70條線索	你因為過度專注於這條職業道路而嚴重忽略了家庭與身心健康，深夜回到家時，四周只有無盡的寂靜與冷清。	"財富:中性,快樂:負向,名譽:中性"	稀有	"0,-3,0"
月球探險	受邀參加基地的私人夜宴·第71條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:正向,快樂:中性,名譽:正向"	傳奇	"47,0,4"
月球探險	匿名校友的月壤基金饋贈·第72條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:正向,快樂:正向,名譽:正向"	傳奇	"55,3,5"
月球探險	因對接技術破紀錄被引用·第73條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:中性,快樂:正向,名譽:正向"	傳奇	"0,4,5"
月球探險	在舊市集淘到絕版月壤·第74條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:正向,快樂:正向,名譽:中性"	傳奇	"54,4,0"
月球探險	今天在穹頂艙區陷入冷場·第75條線索	在今天的重要公開場合上，台下的聽眾全程反應冷淡，你的提問完全無人回應，陷入了無盡的尷尬。	"財富:負向,快樂:負向,名譽:負向"	傳奇	"-41,-5,-4"
開礦	深夜的能源突破·第1條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,2"
開礦	跨越世代的坑道對談·第2條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,1,0"
開礦	來自悍匪的溫馨謝意·第3條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,1,0"
開礦	在地下溶洞的隱藏發現·第4條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,2,0"
開礦	關於礦脈的靈魂共鳴·第5條線索	發起的交流沙龍吸引了各界精英加入，一場思想的激烈碰撞與交鋒，讓所有人都有了相見恨晚的共?。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,1"
開礦	核心礦脈獲頂級認證·第6條線索	核心成果終於被行業內最頂級的機構無條件接受，你打開通知的那一刻，多日來的疲憊全部煙消雲散。	"財富:正向,快樂:中性,名譽:中性"	普通	"29,0,0"
開礦	拿到海外能源資助·第7條線索	成功申請到了著名的海外交流或資助計畫，不僅能全額報銷差旅費，還能前往夢寐以求的聖地進修。	"財富:正向,快樂:中性,名譽:中性"	普通	"25,0,0"
開礦	公開爆破大會座無虛席·第8條線索	一場公開演說或產品發布會座無虛席，甚至連走廊都擠滿了慕名而來的聽眾，結束後全場起立掌聲雷動。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,1"
開礦	成功破譯礦脈瓶頸·第9條線索	在連續不吃不睡的極限拼搏後，你終於成功解開了困擾眾人長達半個世紀的致命瓶頸，令人刮目相看。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,1"
開礦	指導的悍匪斬獲大獎·第10條線索	你長年悉心指導的得意門生或團隊成員斬獲行業大獎，他們在領獎時透過鏡頭特別公開感謝你的啟蒙。	"財富:正向,快樂:中性,名譽:中性"	普通	"22,0,0"
開礦	受邀參加坑道的私人夜宴·第11條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,2"
開礦	匿名校友的礦脈基金饋贈·第12條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,1,0"
開礦	因鑽探技術破紀錄被引用·第13條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,2,0"
開礦	在舊市集淘到絕版礦脈·第14條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,2,0"
開礦	跨領域的爆破靈感碰撞·第15條線索	發起的交流沙龍吸引了各界精英加入，一場思想的激烈碰撞與交鋒，讓所有人都有了相見恨晚的共?。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,2,0"
開礦	深夜的能源突破·第16條線索	核心成果終於被行業內最頂級的機構無條件接受，你打開通知的那一刻，多日來的疲憊全部煙消雲散。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,1"
開礦	跨越世代的坑道對談·第17條線索	成功申請到了著名的海外交流或資助計畫，不僅能全額報銷差旅費，還能前往夢寐以求的聖地進修。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,2"
開礦	來自悍匪的溫馨謝意·第18條線索	一場公開演說或產品發布會座無虛席，甚至連走廊都擠滿了慕名而來的聽眾，結束後全場起立掌聲雷動。	"財富:正向,快樂:中性,名譽:中性"	普通	"25,0,0"
開礦	在地下溶洞的隱藏發現·第19條線索	在連續不吃不睡的極限拼搏後，你終於成功解開了困擾眾人長達半個世紀的致命瓶頸，令人刮目相看。	"財富:正向,快樂:中性,名譽:中性"	普通	"27,0,0"
開礦	關於礦脈的靈魂共鳴·第20條線索	你長年悉心指導的得意門生或團隊成員斬獲行業大獎，他們在領獎時透過鏡頭特別公開感謝你的啟蒙。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,2,0"
開礦	核心礦脈獲頂級認證·第21條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,1"
開礦	拿到海外能源資助·第22條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,1,0"
開礦	公開爆破大會座無虛席·第23條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,1"
開礦	成功破譯礦脈瓶頸·第24條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,2,0"
開礦	指導的悍匪斬獲大獎·第25條線索	發起的交流沙龍吸引了各界精英加入，一場思想的激烈碰撞與交鋒，讓所有人都有了相見恨晚的共?。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,2"
開礦	受邀參加坑道的私人夜宴·第26條線索	核心成果終於被行業內最頂級的機構無條件接受，你打開通知的那一刻，多日來的疲憊全部煙消雲散。	"財富:正向,快樂:中性,名譽:中性"	普通	"17,0,0"
開礦	匿名校友的礦脈基金饋贈·第27條線索	成功申請到了著名的海外交流或資助計畫，不僅能全額報銷差旅費，還能前往夢寐以求的聖地進修。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,2,0"
開礦	因鑽探技術破紀錄被引用·第28條線索	一場公開演說或產品發布會座無虛席，甚至連走廊都擠滿了慕名而來的聽眾，結束後全場起立掌聲雷動。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,2"
開礦	在舊市集淘到絕版礦脈·第29條線索	在連續不吃不睡的極限拼搏後，你終於成功解開了困擾眾人長達半個世紀的致命瓶頸，令人刮目相看。	"財富:正向,快樂:中性,名譽:中性"	普通	"17,0,0"
開礦	跨領域的爆破靈感碰撞·第30條線索	你長年悉心指導的得意門生或團隊成員斬獲行業大獎，他們在領獎時透過鏡頭特別公開感謝你的啟蒙。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,2"
開礦	深夜的能源突破·第31條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:中性,快樂:中性,名譽:正向"	普通	"0,0,2"
開礦	跨越世代的坑道對談·第32條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:正向,快樂:中性,名譽:中性"	普通	"26,0,0"
開礦	來自悍匪的溫馨謝意·第33條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,1,0"
開礦	在地下溶洞的隱藏發現·第34條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:正向,快樂:中性,名譽:中性"	普通	"25,0,0"
開礦	關於礦脈的靈魂共鳴·第35條線索	發起的交流沙龍吸引了各界精英加入，一場思想的激烈碰撞與交鋒，讓所有人都有了相見恨晚的共?。	"財富:中性,快樂:正向,名譽:中性"	普通	"0,1,0"
開礦	核心礦脈遭同行惡意剽竊·第36條線索	你赫然發現自己尚未公開的核心創意與成果，竟然出現在了同單位另一位資深前輩的新作與章節中。	"財富:負向,快樂:中性,名譽:中性"	普通	"-21,0,0"
開礦	資方無預警削減能源預算·第37條線索	由於校方或資方無預警削減相關預算，你的小組面臨經費斷絕、被迫解散核心助理與團隊的殘酷困境。	"財富:負向,快樂:中性,名譽:中性"	普通	"-23,0,0"
開礦	發言遭斷章取義引發風波·第38條線索	你在公開場合的某段私下發言被有心人斷章取義並上傳至網絡，引發了巨大的輿論風波與官方關切。	"財富:中性,快樂:負向,名譽:中性"	普通	"0,-2,0"
開礦	信任的悍匪私自帶走源碼·第39條線索	你長年信任的首席助理或合作夥伴在項目完成前夕，私自帶走了核心源碼與客戶資料跳槽到了競爭對手那裡。	"財富:中性,快樂:中性,名譽:負向"	普通	"0,0,-2"
開礦	因過度投入能源而忽略家庭·第40條線索	你因為過度專注於這條職業道路而嚴重忽略了家庭與身心健康，深夜回到家時，四周只有無盡的寂靜與冷清。	"財富:中性,快樂:中性,名譽:負向"	普通	"0,0,-1"
開礦	能源設備突發短路·第41條線索	由於突發的不可抗力設備短路，你苦心維護了半年的重要成果與觀測樣本在一夜之間全部失去活性。	"財富:中性,快樂:中性,名譽:負向"	普通	"0,0,-2"
開礦	關鍵晉升遭坑道惡意擱置·第42條線索	你提交的晉升或審評因背後的派系鬥爭遭到惡意擱置，相關機構寄來的延期信冷冰冰地躺在你的信箱裡。	"財富:中性,快樂:中性,名譽:負向"	普通	"0,0,-1"
開礦	在爆破時當眾得罪權威·第43條線索	在關鍵的研討會或談判桌上，你當眾指出了一位資深權威的嚴重數據錯誤，現場氣氛瞬間降到冰點。	"財富:負向,快樂:中性,名譽:中性"	普通	"-20,0,0"
開礦	精心撰寫的礦脈被駁回·第44條線索	你辛苦撰寫了數萬字的核心項目申請書，被資方委員會以缺乏可行性為由無情駁回，付出付諸東流。	"財富:負向,快樂:中性,名譽:中性"	普通	"-20,0,0"
開礦	今天在地下溶洞陷入冷場·第45條線索	在今天的重要公開場合上，台下的聽眾全程反應冷淡，你的提問完全無人回應，陷入了無盡的尷尬。	"財富:中性,快樂:中性,名譽:負向"	普通	"0,0,-1"
開礦	核心礦脈遭同行惡意剽竊·第46條線索	你赫然發現自己尚未公開的核心創意與成果，竟然出現在了同單位另一位資深前輩的新作與章節中。	"財富:負向,快樂:中性,名譽:中性"	普通	"-12,0,0"
開礦	資方無預警削減能源預算·第47條線索	由於校方或資方無預警削減相關預算，你的小組面臨經費斷絕、被迫解散核心助理與團隊的殘酷困境。	"財富:中性,快樂:負向,名譽:中性"	普通	"0,-2,0"
開礦	發言遭斷章取義引發風波·第48條線索	你在公開場合的某段私下發言被有心人斷章取義並上傳至網絡，引發了巨大的輿論風波與官方關切。	"財富:中性,快樂:負向,名譽:中性"	普通	"0,-1,0"
開礦	信任的悍匪私自帶走源碼·第49條線索	你長年信任的首席助理或合作夥伴在項目完成前夕，私自帶走了核心源碼與客戶資料跳槽到了競爭對手那裡。	"財富:中性,快樂:中性,名譽:負向"	普通	"0,0,-1"
開礦	因過度投入能源而忽略家庭·第50條線索	你因為過度專注於這條職業道路而嚴重忽略了家庭與身心健康，深夜回到家時，四周只有無盡的寂靜與冷清。	"財富:負向,快樂:中性,名譽:中性"	普通	"-18,0,0"
開礦	核心礦脈獲頂級認證·第51條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:正向,快樂:正向,名譽:中性"	稀有	"41,3,0"
開礦	拿到海外能源資助·第52條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:中性,快樂:正向,名譽:正向"	稀有	"0,3,2"
開礦	公開爆破大會座無虛席·第53條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:中性,快樂:中性,名譽:正向"	稀有	"0,0,2"
開礦	成功破譯礦脈瓶頸·第54條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:正向,快樂:正向,名譽:中性"	稀有	"41,2,0"
開礦	指導的悍匪斬獲大獎·第55條線索	發起的交流沙龍吸引了各界精英加入，一場思想的激烈碰撞與交鋒，讓所有人都有了相見恨晚的共?。	"財富:中性,快樂:正向,名譽:中性"	稀有	"0,2,0"
開礦	受邀參加坑道的私人夜宴·第56條線索	核心成果終於被行業內最頂級的機構無條件接受，你打開通知的那一刻，多日來的疲憊全部煙消雲散。	"財富:中性,快樂:正向,名譽:中性"	稀有	"0,3,0"
開礦	匿名校友的礦脈基金饋贈·第57條線索	成功申請到了著名的海外交流或資助計畫，不僅能全額報銷差旅費，還能前往夢寐以求的聖地進修。	"財富:中性,快樂:正向,名譽:中性"	稀有	"0,2,0"
開礦	因鑽探技術破紀錄被引用·第58條線索	一場公開演說或產品發布會座無虛席，甚至連走廊都擠滿了慕名而來的聽眾，結束後全場起立掌聲雷動。	"財富:中性,快樂:正向,名譽:中性"	稀有	"0,3,0"
開礦	在舊市集淘到絕版礦脈·第59條線索	在連續不吃不睡的極限拼搏後，你終於成功解開了困擾眾人長達半個世紀的致命瓶頸，令人刮目相看。	"財富:中性,快樂:正向,名譽:中性"	稀有	"0,2,0"
開礦	跨領域的爆破靈感碰撞·第60條線索	你長年悉心指導的得意門生或團隊成員斬獲行業大獎，他們在領獎時透過鏡頭特別公開感謝你的啟蒙。	"財富:中性,快樂:正向,名譽:正向"	稀有	"0,2,3"
開礦	深夜的能源突破·第61條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:中性,快樂:正向,名譽:中性"	稀有	"0,2,0"
開礦	跨越世代的坑道對談·第62條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:中性,快樂:正向,名譽:中性"	稀有	"0,2,0"
開礦	來自悍匪的溫馨謝意·第63條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:正向,快樂:中性,名譽:正向"	稀有	"31,0,3"
開礦	在地下溶洞的隱藏發現·第64條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:正向,快樂:中性,名譽:正向"	稀有	"45,0,3"
開礦	今天在地下溶洞陷入冷場·第65條線索	在今天的重要公開場合上，台下的聽眾全程反應冷淡，你的提問完全無人回應，陷入了無盡的尷尬。	"財富:負向,快樂:中性,名譽:中性"	稀有	"-35,0,0"
開礦	核心礦脈遭同行惡意剽竊·第66條線索	你赫然發現自己尚未公開的核心創意與成果，竟然出現在了同單位另一位資深前輩的新作與章節中。	"財富:負向,快樂:中性,名譽:負向"	稀有	"-22,0,-3"
開礦	資方無預警削減能源預算·第67條線索	由於校方或資方無預警削減相關預算，你的小組面臨經費斷絕、被迫解散核心助理與團隊的殘酷困境。	"財富:負向,快樂:負向,名譽:中性"	稀有	"-32,-3,0"
開礦	發言遭斷章取義引發風波·第68條線索	你在公開場合的某段私下發言被有心人斷章取義並上傳至網絡，引發了巨大的輿論風波與官方關切。	"財富:中性,快樂:負向,名譽:中性"	稀有	"0,-2,0"
開礦	信任的悍匪私自帶走源碼·第69條線索	你長年信任的首席助理或合作夥伴在項目完成前夕，私自帶走了核心源碼與客戶資料跳槽到了競爭對手那裡。	"財富:負向,快樂:中性,名譽:中性"	稀有	"-20,0,0"
開礦	因過度投入能源而忽略家庭·第70條線索	你因為過度專注於這條職業道路而嚴重忽略了家庭與身心健康，深夜回到家時，四周只有無盡的寂靜與冷清。	"財富:中性,快樂:中性,名譽:負向"	稀有	"0,0,-3"
開礦	受邀參加坑道的私人夜宴·第71條線索	在深夜迎來重大突破。你的付出得到了周遭的一致推崇，讓你在這條道路上更有信心，鋪設了極高的起點。	"財富:中性,快樂:正向,名譽:正向"	傳奇	"0,3,5"
開礦	匿名校友的礦脈基金饋贈·第72條線索	獲得了跨越世代的忘年交與高人指點。對方主動分享珍貴經驗，願意在關鍵時刻成為你的職涯引路人。	"財富:中性,快樂:正向,名譽:正向"	傳奇	"0,3,4"
開礦	因鑽探技術破紀錄被引用·第73條線索	迎來了溫馨的小心意。周圍人自發送來感謝與卡片，證明你的堅守與付出真正溫暖並改變了他人的人生。	"財富:正向,快樂:正向,名譽:正向"	傳奇	"60,3,5"
開礦	在舊市集淘到絕版礦脈·第74條線索	在古老檔案或廢棄角落裡，意外發現了隱藏的秘密。這項發現有可能填補行業空白，甚至改寫部分歷史。	"財富:正向,快樂:正向,名譽:正向"	傳奇	"47,4,4"
開礦	今天在地下溶洞陷入冷場·第75條線索	在今天的重要公開場合上，台下的聽眾全程反應冷淡，你的提問完全無人回應，陷入了無盡的尷尬。	"財富:中性,快樂:負向,名譽:負向"	傳奇	"0,-5,-4"
